brand,product name,class,processor,CPU,Ram,Ram_type,ROM,ROM_type,GPU,display_size,OS,warranty
Lenovo,IdeaPad Slim 3 82H803B6IN Laptop,B,11th Gen Intel Core i7 1165G7,"Quad Core, 8 Threads",16GB,DDR4,512GB,SSD,Integrated Intel Iris Xe Graphics,15.6,Windows 11 OS,1
Lenovo,IdeaPad Gaming 3 15ACH6 82K20289IN Laptop,B,5th Gen AMD Ryzen 5 5500H,"Quad Core, 8 Threads",8GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 2050,15.6,Windows 11 OS,1
Lenovo,ThinkBook 15 Gen 5 21JF0026MJ Laptop,B,7th Gen AMD Ryzen 7 7730U,"Octa Core, 16 Threads",16GB,DDR4,512GB,SSD,AMD Radeon AMD,16,Windows 11 OS,1
Lenovo,Ideapad Flex 5i 14IAU7 82R70067IN Laptop,B,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",8GB,LPDDR4,512GB,SSD,Intel Integrated UHD,14,Windows 11 OS,2
Lenovo,Thinkbook 15 21DJ00EXIH Laptop,B,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",8GB,DDR4,512GB,SSD,Iris Xe Graphics,15.6,Windows 11 OS,1
Lenovo,IdeaPad  82K2022TIN Gaming Laptop,B,5th Gen AMD Ryzen 5 5600H,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,4GB NVIDIA GeForce GTX 1650,15.6,Windows 11 OS,1
Lenovo,IdeaPad Gaming 3 82SB00V2IN Laptop,B,6th Gen AMD Ryzen 5 6600H,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 3050,15.6,Windows 11 OS,1
Lenovo,IdeaPad 3 82H803HRIN Laptop,B,11th Gen Intel Core i7 1165G7,"Quad Core, 8 Threads",16GB,DDR4,512GB,SSD,Integrated Intel Iris Xe Graphics,15.6,Windows 11 OS,1
Lenovo,IdeaPad Gaming 3 15IHU6 82K101R9IN Laptop,B,11th Gen Intel Core i5 11320H,"Quad Core, 8 Threads",8GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 2050 ,15.6,Windows 11 OS,1
Lenovo,IdeaPad Gaming 3 82K101L7IN Laptop,B,11th Gen Intel Core i5 11320H,"Quad Core, 8 Threads",16GB,DDR4,512GB,SSD,4GB NVIDIA GTX 1650,15.6,Windows 11 OS,2
Lenovo,ThinkPad E14 21JRS00U00 Laptop,B,7th Gen AMD Ryzen 5 7530U,"Hexa Core, 12 Threads",16GB,DDR4,512GB,SSD,AMD Radeon Graphics,14,Windows 11 OS,2
Lenovo,Ideapad Gaming 3 82SB00NXIN Laptop,B,7th Gen AMD Ryzen 5 7535HS,"Hexa Core, 12 Threads",16GB,DDR5,512GB,SSD,4GB NVIDIA GeForce RTX 2050,15.6,Windows 11 OS,1
Lenovo,ThinkBook 15 G3 ACL 21A4003KUS Laptop,B,5th Gen AMD Ryzen 7  5700U,"Octa Core, 16 Threads",16GB,DDR4,512GB,SSD,AMD Radeon AMD,15.6,Windows 11 OS,1
Lenovo,IdeaPad Slim 5 Light 14ABR8 82XS002RIN Laptop,B,7th Gen AMD Ryzen 5 7530U,"Hexa Core, 12 Threads",16GB,DDR4,512GB,SSD,AMD Radeon Graphics,14,Windows 11 OS,1
Lenovo,IdeaPad Gaming 3 82SB00V4IN Laptop,B,6th Gen AMD Ryzen 5 6600H,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 3050,15.6,Windows 11 OS,3
Lenovo,IdeaPad Slim 5 82XE004RIN Laptop,B,7th Gen AMD Ryzen 5 7530U,"Hexa Core, 12 Threads",16GB,DDR4,512GB,SSD,AMD Integrated SoC,14,Windows 11 OS,2
Lenovo,ThinkPad E14 21JRS00T00 Laptop,B,7th Gen AMD Ryzen 5 7530U,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,AMD Radeon Graphics,14,Windows 11 OS,2
Lenovo,Yoga Slim 6 14IAP8 82WU0095IN Laptop,B,12th Gen Intel Core i5 1240P,"12 Cores (4P + 8E), 16 Threads",16GB,LPDDR5,512GB,SSD,Intel Integrated Iris Xe,14,Windows 11 OS,2
Lenovo,IdeaPad Slim 5 14IAH8 83BF000UIN Laptop,B,12th Gen Intel Core i5 12450H,"Octa Core (4P + 4E), 12 Threads",16GB,LPDDR5,512GB,SSD,Intel UHD Graphics,14,Windows 11 OS,1
Lenovo,IdeaPad Gaming 3 15IHU6 82K101EDIN Laptop,B,11th Gen Intel Core i5 11300H,"Quad Core, 8 Threads",8GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 3050 Graphics,15.6,Windows 11 OS,1
Lenovo,Ideapad Gaming 3 15ARH7 82SB00QJIN Laptop,B,7th Gen AMD Ryzen 5 7535HS,"Hexa Core, 12 Threads",8GB,DDR5,512GB,SSD,4GB NVIDIA GeForce RTX 2050,15.6,Windows 11 OS,2
Lenovo,IdeaPad Gaming 3 15ACH6 82K2022XIN Laptop,B,5th Gen AMD Ryzen 7  5800H,"Octa Core, 16 Threads",8GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 3050,15.6,Windows 11 OS,2
Lenovo,IdeaPad Slim 5 82SF008YIN Laptop,B,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",16GB,DDR4,512GB,SSD,Intel Iris Xe Graphics,15.6,Windows 11 OS,1
Lenovo,IdeaPad Slim 5 16IAH8 83BG000PIN Laptop,C,12th Gen Intel Core i5 12450H,"Octa Core (4P + 4E), 12 Threads",16GB,LPDDR5,512GB,SSD,Intel UHD Graphics,16,Windows 11 OS,2
Lenovo,IdeaPad Flex 5 Gen 8 82XX0070IN Laptop,C,7th Gen AMD Ryzen 5 7530U,"Hexa Core, 12 Threads",16GB,LPDDR4X,512GB,SSD,AMD Radeon AMD,14,Windows 11 OS,1
Lenovo,IdeaPad Flex 5 82R900D4IN Laptop,C,5th Gen AMD Ryzen 7 5700U,"Octa Core, 16 Threads",16GB,DDR4,512GB,SSD,AMD Radeon,14,Windows 11 OS,1
Lenovo,IdeaPad Flex 5 82R90068IN Laptop,C,5th Gen AMD Ryzen 7 5700U,"Octa Core, 16 Threads",16GB,DDR4,512GB,SSD,AMD Radeon,14,Windows 11 OS,2
Lenovo,IdeaPad Slim 5 14IAH8 83BF0045IN Laptop,C,12th Gen Intel Core i5 12450H,"Octa Core (4P + 4E), 12 Threads",16GB,LPDDR5,1TB,SSD,Intel Graphics,14,Windows 11 OS,3
Lenovo,Thinkpad E15 G4 21DJA0Y0IN Laptop,C,12th Gen Intel Core i7 1255U,"10 Cores (2P + 8E), 12 Threads",16GB,DDR4,512GB,SSD,Intel Integrated Iris Xe,15.6,Windows 11 OS,3
Lenovo,IdeaPad Flex 5 82R9008FIN Laptop,C,5th Gen AMD Ryzen 5  5500U,"Hexa Core, 12 Threads",16GB,DDR4,512GB,SSD,AMD Radeon Graphics,14,Windows 11 OS,3
Lenovo,IdeaPad Slim 5 82XE0072IN Laptop,C,7th Gen AMD Ryzen 7 7730U,"Octa Core, 16 Threads",16GB,DDR4,512GB,SSD,AMD Integrated SoC,14,Windows 11 OS,2
Lenovo,IdeaPad Gaming 3 82K201YAIN Laptop,C,5th Gen AMD Ryzen 5  5600H,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,4GB NVIDIA GeForce GTX 1650,15.6,Windows 11 OS,1
Lenovo,Thinkbook 14 Gen 4 Laptop,C,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",16GB,DDR4,1TB,SSD,Integrated Intel UHD Graphics,14,Windows 11 OS,2
Lenovo,LOQ 15IRH8 82XV00F4IN 2023 Gaming Laptop,C,12th Gen Intel Core i5 12450H,"Octa Core (4P + 4E), 12 Threads",16GB,DDR5,512GB,SSD,4GB NVIDIA GeForce RTX 2050,15.6,Windows 11 OS,2
Lenovo,IdeaPad Flex 5 82R900D9IN Laptop,C,5th Gen AMD Ryzen 7 5700U,"Octa Core, 16 Threads",16GB,DDR4,512GB,SSD,AMD Radeon,14,Windows 11 OS,2
Lenovo,IdeaPad Flex 5 82XX007KIN Laptop,C,7th Gen AMD Ryzen 5 7530U,"Hexa Core, 12 Threads",16GB,LPDDR4X,512GB,SSD,AMD Radeon AMD,14,Windows 11 OS,2
Lenovo,Thinkpad E15 21E6S05B00 Laptop,C,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",8GB,DDR4,512GB,SSD,Intel UHD Graphics,15.6,Windows 11 OS,1
Lenovo,Ideapad Slim 5 82XE004QIN Laptop,C,7th Gen AMD Ryzen 5 7530U,"Hexa Core, 12 Threads",16GB,DDR4,512GB,SSD,AMD Radeon Graphics,14,Windows 11 OS,1
Lenovo,IdeaPad Gaming 3 82K200X3IN Laptop,C,5th Gen AMD Ryzen 7  5800H,"Octa Core, 16 Threads",16GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 3050,15.6,Windows 11 OS,2
Lenovo,IdeaPad Gaming 3 15IAH7 82S9014KIN Laptop,C,12th Gen Intel Core i5 12450H,"Octa Core (4P + 4E), 12 Threads",16GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 3050,15.6,Windows 11 OS,2
Lenovo,Thinkpad E14 21E3S06300 Laptop,C,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",8GB,DDR4,512GB,SSD,Intel Iris Xe,14,DOS OS,1
Lenovo,IdeaPad Slim 5 82XD005RIN Laptop,C,13th Gen Intel Core i5 13420H,"Octa Core (4P + 4E), 12 Threads",16GB,LPDDR5,512GB,SSD,Integrated Intel Iris Xe Graphics,14,Windows 11 OS,2
Lenovo,Thinkpad E14 G4 21E3S00P00 Laptop,C,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",8GB,DDR4,512GB,SSD,Intel Iris Xe Graphics,14,DOS OS,1
Lenovo,IdeaPad Slim 5 82XD005RIN Laptop,C,13th Gen Intel Core i5 13420H,"Octa Core (4P + 4E), 12 Threads",16GB,LPDDR5,512GB,SSD,Integrated Intel Iris Xe Graphics,14,Windows 11 OS,2
Lenovo,Thinkpad E14 G4 21E3006UIG Laptop,C,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",8GB,DDR4,512GB,SSD,Intel Iris Xe Graphics,14,DOS OS,2
Lenovo,LOQ 15IRH8 82XV00F4IN 2023 Gaming Laptop,C,12th Gen Intel Core i5 12450H,"Octa Core (4P + 4E), 12 Threads",16GB,DDR5,512GB,SSD,4GB NVIDIA GeForce RTX 2050,15.6,Windows 11 OS,2
Lenovo,Yoga 6 83B2005TIN Laptop,C,7th Gen AMD Ryzen 5 7530U,"Hexa Core, 12 Threads",16GB,DDR4,512GB,SSD,AMD Radeon,13.3,Windows 11 OS,3
Lenovo,Thinkpad E14 20TA00J2IG Laptop,C,11th Gen Intel Core i5 1135G7,"Quad Core, 8 Threads",16GB,DDR4,512GB,SSD,Intel Iris Xe Graphics,14,Windows 11 OS,3
Lenovo,IdeaPad 5 15ITL05 82FG01UUIN Laptop,C,Intel Core i7,"Quad Core, 8 Threads",16GB,DDR4,512GB,SSD,2GB NVIDIA GeForce MX450,15.6,Windows 11 OS,2
Lenovo,LOQ 15IRH8 82XV00F5IN 2023 Gaming Laptop,C,12th Gen Intel Core i5 12450H,"Octa Core (4P + 4E), 12 Threads",16GB,DDR5,512GB,SSD,6GB NVIDIA GeForce RTX 3050,15.6,Windows 11 OS,2
Lenovo,IdeaPad Gaming 3 82SB00V5IN Laptop,C,6th Gen AMD Ryzen 7 6800H,"Octa Core, 16 Threads",8GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 3050,15.6,Windows 11 OS,1
Lenovo,Yoga 6 83B2006BIN Laptop,C,7th Gen AMD Ryzen 5 7530U,"Hexa Core, 12 Threads",16GB,LPDDR4X,512GB,SSD,AMD Radeon Graphics,13.3,Windows 11 OS,2
Lenovo,IdeaPad Flex 5 14IRU8 82Y00051IN Laptop,C,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",16GB,LPDDR4X,512GB,SSD,Intel Integrated Iris Xe,14,Windows 11 OS,2
Lenovo,Yoga Slim 6 83E00006IN Laptop,C,13th Gen Intel Core i5 13500H,"12 Cores (4P + 8E), 16 Threads",16GB,LPDDR5,512GB,SSD,Intel Integrated Iris Xe,14,Windows 11 OS,3
Lenovo,Yoga 6 13ABR8 83B2007UIN Laptop,C,7th Gen AMD Ryzen 7 7730U,"Octa Core, 16 Threads",16GB,LPDDR4X,1TB,SSD,AMD Radeon Graphics,13.3,Windows 11 OS,2
Lenovo,IdeaPad Slim 5i 82XD0040IN Laptop,C,13th Gen Intel Core i7 13620H,"10 Cores (6P + 4E), 16 Threads",16GB,LPDDR5,512GB,SSD,Intel Integrated UHD,14,Windows 11 OS,1
Lenovo,IdeaPad Flex 5 14IRU8 82Y0004TIN Laptop,C,13th Gen Intel Core i7 1355U,"10 Cores (2P + 8E), 12 Threads",16GB,LPDDR4X,512GB,SSD,Intel Integrated Iris Xe,14,Windows 11 OS,2
Lenovo,LOQ 15IRH8 82XV00F6IN 2023 Gaming Laptop,C,12th Gen Intel Core i5 12450H,"Octa Core (4P + 4E), 12 Threads",16GB,DDR5,512GB,SSD,6GB NVIDIA GeForce RTX 4050,15.6,Windows 11 OS,1
Lenovo,IdeaPad 5 Pro 82SN00F0IN Gaming Laptop,C,6th Gen AMD Ryzen 7 6800HS ,"Octa Core, 16 Threads",16GB,LPDDR5,512GB,SSD,4GB NVIDIA GeForce RTX 3050,16,Windows 11  OS,3
Lenovo,ThinkPad E15 20TDS0AD00 Laptop,C,11th Gen Intel Core i5 1135G7,"Quad Core, 8 Threads",16GB,DDR4,1TB,SSD,Intel Iris Xe Graphics,15.6,Windows 10 OS,2
Lenovo,Thinkpad E15 21E6S07S00 Laptop,C,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",16GB,DDR4,512GB,SSD,Intel Iris Xe Graphics,15.6,Windows 11 OS,2
Lenovo,LOQ 2023 Gaming Laptop,C,13th Gen Intel Core i5 13420H,"Octa Core (4P + 4E), 12 Threads",8GB,DDR5,512GB,SSD,8GB NVIDIA GeForce RTX 4060,15.6,Windows 11 OS,2
Lenovo,Thinkpad T14 Laptop,D,4th Gen AMD Ryzen 7 PRO 4750U,"Octa Core, 16 Threads",16GB,DDR4,512GB,SSD,AMD Radeon Graphics,14,Windows 10 OS,1
Lenovo,Yoga 7 82YM004UIN Laptop,D,7th Gen AMD Ryzen 7 7735U,"Octa Core, 16 Threads",16GB,DDR5,512GB,SSD,AMD Radeon Graphics,14,Windows 11 OS,1
Lenovo,Yoga 7 82YL0095IN Laptop,D,13th Gen Intel Core i5 1340P,"12 Cores (4P + 8E), 16 Threads",16GB,LPDDR5,1TB,SSD,Integrated Intel Iris Xe Graphics,14,Windows 11 OS,1
Lenovo,Yoga 7 82YM0074IN Laptop,D,7th Gen AMD Ryzen 7 7735U,"Octa Core, 16 Threads",16GB,DDR5,1TB,SSD,AMD Radeon Graphics,14,Windows 11 OS,2
Lenovo,LOQ 15IRH8 82XV00BQIN 2023 Gaming Laptop,D,13th Gen Intel Core i7 13620H,"10 Cores (6P + 4E), 16 Threads",16GB,DDR5,512GB,SSD,6GB NVIDIA GeForce RTX 4050,15.6,Windows 11 OS,3
Lenovo,LOQ 15APH8 82XT004JIN 2023 Gaming Laptop,D,7th Gen AMD Ryzen 7 7840HS,"Octa Core, 16 Threads",16GB,DDR5,512GB,SSD,6GB NVIDIA GeForce RTX 4050,15.6,Windows 11 OS,1
Lenovo,Legion 5 Pro 82JQ010EIN Laptop,D,5th Gen AMD Ryzen 7 5800H,"Octa Core, 16 Threads",16GB,DDR4,512GB,SSD,6GB NVIDIA GeForce RTX 3060,16,Windows 11 OS,1
Lenovo,Thinkpad P16s 21BTS0DG00 Laptop,D,12th Gen Intel Core i7 1260P,"12 Cores (4P + 8E), 16 Threads",16GB,DDR4,1TB,SSD,Intel UHD Graphics,16,Windows 11 OS,3
Lenovo,LOQ 15APH8 82XT004KIN Gaming Laptop,D,7th Gen AMD Ryzen 7 7840HS,"Octa Core, 16 Threads",16GB,DDR5,512GB,SSD,8GB NVIDIA GeForce RTX 4060,15.6,Windows 11 OS,1
Lenovo,Yoga 7 Flip 82YL005YIN Laptop,D,13th Gen Intel Core i7 1360P,"12 Cores (4P + 8E), 16 Threads",16GB,LPDDR5,512GB,SSD,Intel Iris Xe Graphics,14,Windows 11 OS,2
Lenovo,IdeaPad Pro 5 83AQ005SIN Gaming Laptop,D,13th Gen Intel Core i7 13700H,"14 Cores (6P + 8E), 20 Threads",16GB,LPDDR5,1TB,SSD,6GB NVIDIA GeForce RTX 3050,16,Windows 11  OS,3
Lenovo,LOQ 15APH8 82XT009CIN 2023 Gaming Laptop,D,7th Gen AMD Ryzen 7 7840HS,"Octa Core, 16 Threads",16GB,DDR5,512GB,SSD,8GB NVIDIA GeForce RTX 4060,15.6,Windows 11 OS,1
Lenovo,Yoga 7 82YL0060IN Laptop,D,13th Gen Intel Core i7 1360P,"12 Cores (4P + 8E), 16 Threads",16GB,LPDDR5,512GB,SSD,Integrated Intel Iris Xe Graphics,14,Windows 11 OS,1
Lenovo,Legion Slim 5 82Y9009KIN Gaming Laptop,D,7th Gen AMD Ryzen 7 7840HS,"Octa Core, 16 Threads",16GB,DDR5,512GB,SSD,6GB NVIDIA GeForce RTX 4050,16,Windows 11 OS,1
Lenovo,ThinkBook 14s Yoga 20WEA00WIH Laptop,D,11th Gen Intel Core i5 1155G7,"Quad Core, 8 Threads",16GB,DDR4,1TB,SSD,Intel Integrated,14,Windows 10 OS,2
Lenovo,IdeaPad Gaming 3 82SA00B2IN Laptop,D,12th Gen Intel Core i7 12700H,"14 Cores (6P + 8E), 20 Threads",16GB,DDR4,512GB,SSD,6GB NVIDIA GeForce RTX 3060,16,Windows 11 OS,1
Lenovo,Legion Slim 5 16APH8 82Y90042IN Gaming Laptop,D,7th Gen AMD Ryzen 7 7840HS,"Octa Core, 16 Threads",16GB,DDR5,512GB,SSD,8GB NVIDIA GeForce RTX 4060,16,Windows 11 OS,2
Lenovo,ThinkPad T14 Gen 2 20W0S16Q00 Laptop,D,11th Gen Intel Core i7 1165G7 ,"Quad Core, 8 Threads",16GB,DDR4,512GB,SSD,2GB NVIDIA GeForce MX450,14,Windows 11 OS,1
Lenovo,Legion Slim 5 82Y9009JIN Gaming Laptop,D,7th Gen AMD Ryzen 7 7840HS,"Octa Core, 16 Threads",16GB,DDR5,1TB,SSD,8GB NVIDIA GeForce RTX 4060,16,Windows 11 OS,3
Lenovo,Thinkpad E14 G4 21E3S02M00 Laptop,D,12th Gen Intel Core i7 1255U,"10 Cores (2P + 8E), 12 Threads",16GB,DDR4,512GB,SSD,Intel Iris Xe Graphics,14,Windows 11 OS,2
Lenovo,Legion Slim 5 16APH8 82Y9008MIN Gaming Laptop,D,7th Gen AMD Ryzen 7 7840HS,"Octa Core, 16 Threads",16GB,DDR5,512GB,SSD,8GB NVIDIA GeForce RTX 4060,16,Windows 11 OS,1
Lenovo,Legion Slim 5 82YA00DXIN Gaming Laptop,D,13th Gen Intel Core i7 13620H,"10 Cores (6P + 4E), 16 Threads",16GB,DDR5,1TB,SSD,8GB NVIDIA GeForce RTX 4060,16,Windows 11 OS,3
Lenovo,Legion Pro 5 82WM00B5IN 2023 Gaming Laptop,D,7th Gen AMD Ryzen 7 7745HX,"Octa Core, 16 Threads",16GB,DDR5,1TB,SSD,8GB NVIDIA Geforce RTX 4060,16,Windows 11 OS,1
Lenovo,Legion 5 Pro 82RF00E1IN Gaming Laptop,D,12th Gen Intel Core i7 12700H,"14 Cores (6P + 8E), 20 Threads",32GB,DDR5,1TB,SSD,8GB NVIDIA GeForce RTX 3070Ti,16,Windows 11 OS,1
Lenovo,Legion Y9000X 2023 Laptop,D,13th Gen Intel Core i9 13900H,"14 Cores (6P + 8E), 20 Threads",32GB,DDR5,1TB,SSD,8GB NVIDIA GeForce RTX 4060,16,Windows 11 OS,1
Lenovo,Legion Slim 7i 2023 Gaming Laptop,D,13th Gen Intel Core i5 13500H ,"12 Cores (4P + 8E), 16 Threads",16GB,DDR5,1TB,SSD,8GB NVIDIA Geforce RTX 4060,16,Windows 11 OS,1
Lenovo,ThinkPad T14 2022 Laptop,D,12th Gen Intel Core i7 1260P,"12 Cores (4P + 8E), 16 Threads",16GB,DDR4,512GB,SSD,Intel Iris Xe Graphics,14,Windows 11 OS,3
Lenovo,Legion 5 Pro 2023 Gaming Laptop,D,13th Gen Intel Core i7 13700H,"14 Cores (6P + 8E), 20 Threads",32GB,DDR5,1TB,SSD,16GB NVIDIA GeForce RTX 4090,16,Windows 11 OS,1
Lenovo,Legion Slim 7 16IRH8 82Y3007QIN Gaming Laptop,D,13th Gen Intel Core i9 13900H,"14 Cores (6P + 8E), 20 Threads",16GB,DDR5,1TB,SSD,8GB NVIDIA GeForce RTX 4060,16,Windows 11 OS,2
LG,UltraPC 16 ?16U70R-G.AH56A2 Laptop,C,7th Gen AMD Ryzen 5 7530U,"Hexa Core, 12 Threads",16GB,DDR4,512GB,SSD,AMD Radeon 7 Graphics,16,Windows 11 OS,2
LG,UltraPC 16 16U70R-G.AH76A2 Laptop,C,7th Gen AMD Ryzen 7 7730U,"Octa Core, 16 Threads",16GB,DDR4,512GB,SSD,AMD Radeon 7 Graphics,16,Windows 11 OS,3
LG,Gram 14 2023 ??14Z90R-G.CH54A2 Laptop,D,13th Gen Intel Core i5 1340P,"12 Cores (4P + 8E), 16 Threads",16GB,LPDDR5,512GB,SSD,Intel Iris Xe Graphics,14,Windows 11 OS,1
LG,Gram 14 2023 ?14Z90R-G.CH75A2 Laptop,D,13th Gen Intel Core i7 1360P,"12 Cores (4P + 8E), 16 Threads",16GB,LPDDR5,512GB,SSD,Intel Iris Xe Graphics,14,Windows 11 OS,3
LG,Gram 14 2023 14Z90R Laptop,D,13th Gen Intel Core i5 1340P,"12 Cores (4P + 8E), 16 Threads",8GB,LPDDR5,512GB,SSD,Intel Iris Xe Graphics,14,Windows 11 OS,3
LG,Gram 16 2023 16Z90R Laptop,D,13th Gen Intel Core i7 1360P,"12 Cores (4P + 8E), 16 Threads",16GB,LPDDR5,1TB,SSD,4GB Nvidia RTX 3050,16,Windows 11 OS,1
LG,Gram 17 2023 17Z90R-G.CH77A2 Laptop,D,13th Gen Intel Core i7 1360P,"12 Cores (4P + 8E), 16 Threads",16GB,LPDDR5,1TB,SSD,4GB Nvidia RTX 3050,17,Windows 11 OS,2
LG,gram360 16 Laptop,D,13th Gen Intel Core i7 1360P,"12 Cores (4P + 8E), 16 Threads",16GB,LPDDR5,1TB,SSD,Intel Iris Xe Graphics ,16,Windows 11 OS,3
Microsoft,Surface Laptop 3 1873,B,3rd Gen AMD Ryzen 5  3580U,"Quad Core, 8 Threads",8GB,DDR4,128GB,SSD,AMD Radeon Vega 9,15,Windows 10 OS,2
Microsoft,Surface Laptop 3 1873,B,3rd Gen AMD Ryzen 5  3580U,"Quad Core, 8 Threads",8GB,DDR4,128GB,SSD,AMD Radeon Vega 9,15,Windows 10 OS,2
MSI,Modern 14 C11M-031IN Laptop,A,11th Gen Intel Core i3 1115G4,"Dual Core, 4 Threads",8GB,DDR4,512GB,SSD,Intel Integrated UHD,14,Windows 11 OS,1
MSI,Modern 14 C11M-030IN Laptop,A,11th Gen Intel Core i5 1155G7,"Quad Core, 8 Threads",8GB,DDR4,512GB,SSD,Intel Integrated Iris Xe,14,Windows 11 OS,1
MSI,Modern 14 C12M-444IN Laptop,A,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",16GB,DDR4,512GB,SSD,Intel Integrated UHD,14,Windows 11 OS,1
MSI,Modern 15 B12M-612IN Laptop,A,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",16GB,DDR4,512GB,SSD,Intel Integrated Iris Xe,15.6,Windows 11 OS,1
MSI,Modern 14 C11M-029IN Laptop,A,11th Gen Intel Core i5 1155G7,"Quad Core, 8 Threads",16GB,DDR4,512GB,SSD,Intel Integrated Iris Xe,14,Windows 11 OS,1
MSI,Modern 15 B11M-061IN Laptop,B,11th Gen Intel Core i5 1155G7,"Quad Core, 8 Threads",16GB,DDR4,512GB,SSD,Intel Integrated Iris Xe,15.6,Windows 11 OS,1
MSI,Modern 14 C7M-062IN Laptop,B,7th Gen AMD Ryzen 5 7530U,"Hexa Core, 12 Threads",16GB,DDR4,512GB,SSD,AMD Radeon AMD,14,Windows 11 OS,1
MSI,Modern 14 C11M-029IN Laptop,B,11th Gen Intel Core i5 1155G7,"Quad Core, 8 Threads",16GB,DDR4,512GB,SSD,Intel Integrated Iris Xe,14,Windows 11 OS,1
MSI,Modern 15 B13M-291IN Laptop,B,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",8GB,DDR4,512GB,SSD,Intel Integrated Iris Xe,15.6,Windows 11 OS,1
MSI,Thin GF63 11SC-1494IN Gaming Laptop,B,11th Gen Intel Core i5 11260H,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,4GB NVIDIA GeForce GTX 1650,15.6,Windows 11 OS,2
MSI,Thin GF63 11UCX-1497IN Gaming Laptop,B,11th Gen Intel Core i5 11260H,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 2050,15.6,Windows 11 OS,2
MSI,Thin GF63 11SC-1477IN Gaming Laptop,B,11th Gen Intel Core i5 11260H,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,4GB NVIDIA GeForce GTX 1650,15.6,Windows 11 OS,2
MSI,Thin GF63 11UCX-1471IN Gaming Laptop,B,11th Gen Intel Core i5 11260H,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 2050,15.6,Windows 11 OS,2
MSI,Thin GF63 11SC-853IN Gaming Laptop,B,11th Gen Intel Core i5 11400H,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,4GB NVIDIA Geforce GTX1650 Max Q,15.6,Windows 10 OS,2
MSI,Thin GF63 11UCX-1476IN Gaming Laptop,B,11th Gen Intel Core i5 11260H,"Hexa Core, 12 Threads",16GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 2050 ,15.6,Windows 11 OS,2
MSI,Thin GF63 11UC-1475IN Gaming Laptop,B,11th Gen Intel Core i5 11260H,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 3050 ,15.6,Windows 11 OS,2
MSI,Thin GF63 11UCX-1492IN Gaming Laptop,B,11th Gen Intel Core i5 11260H,"Hexa Core, 12 Threads",16GB,DDR4,1TB,Hard-Disk,GB NVIDIA GeForce RTX 2050,15.6,Windows 11 OS,1
MSI,Thin GF63 11UC-1490IN Gaming Laptop,B,11th Gen Intel Core i5 11260H,"Hexa Core, 12 Threads",16GB,DDR4,1TB,Hard-Disk,4GB NVIDIA GeForce RTX 3050,15.6,Windows 11 OS,1
MSI,Thin GF63 11SC-1462IN Gaming Laptop,B,11th Gen Intel Core i7 11800H,"Octa Core, 16 Threads",16GB,DDR4,512GB,SSD,4GB NVIDIA GeForce GTX 1650,15.6,Windows 11 OS,2
MSI,Bravo 15 B7ED-012IN Gaming Laptop,B,7th Gen AMD Ryzen 5 7535HS,"Hexa Core, 12 Threads",8GB,DDR5,512GB,SSD,4GB AMD Radeon RX6550M,15.6,Windows 11 OS,1
